0,SI,*,CANCER,OK#Comma El carácter de un Cáncer es el menos claro de todos los signos del zodiaco. Un Cáncer puede ser desde tímido y aburrido hasta brillante y famoso. Los Cáncer son conservadores y les encanta la seguridad y el calor de su hogar. De hecho#Comma para los hombres Cáncer#Comma su hogar es como un nido#Comma un refugio donde ir cuando el estrés de su trabajo es demasiado. La casa de un Cáncer tiende a ser su refugio personal más que un escaparate para deslumbrar a los demás. Un Cáncer entiende que hay momentos para ser sociable y otros momentos para ser solitario. Esto es una de las contradicciones en su carácter. Desde fuera parecen decididos#Comma resistentes#Comma tercos#Comma tenaces#Comma energéticos#Comma sabios e intuitivos. No obstante#Comma los que les conocen desde la intimidad pueden ver un tipo de persona totalmente distinto - alguien sensible sobre todo hacia las personas a las que quiere. Los Cáncer saben identificarse con la situación de los demás por su gran capacidad imaginativa. A veces son demasiados fantasiosos y pretenden construir su vida según un ideal romántico. Les gusta el arte#Comma la música y la literatura y#Comma sobre todo#Comma los artes dramáticos y la acción. Los Cáncer poseen un talento literario o artístico considerable. Su reto personal consiste en reconciliar su conflicto interno. Por una parte les encanta ser extrovertidos#Comma por otro tienen tendencia a retraerse. Si logran reconciliar ambos lados#Comma son capaces de inspirar todo una generación#Comma sobre todo las personas jóvenes#Comma con sus ideas.,zodiaco.aiml
0,NO,*,CANCER,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ LEO,*,*,<set name="topic">LEO</set> Simboliza: La energía#Comma la creatividad#Comma los juegos#Comma las especulaciones#Comma el orgullo#Comma la vanidad#Comma la realeza#Comma la diversión#Comma los deportes#Comma los espectáculos#Comma la niñez#Comma la educación#Comma la elevación#Comma la gloria#Comma la fama#Comma el poder. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,LEO,OK#Comma Un Leo es el signo más dominante del zodiaco. También es creativo y extrovertido. Son los reyes entre los humanos#Comma de la misma forma que los leones son los reyes en el reino animal. Tienen ambición#Comma fuerza#Comma valentía#Comma independencia y total seguridad en sus capacidades. No suelen tener dudas sobre qué hacer. Son líderes sin complicaciones#Comma saben dónde quieren llegar y ponen todo su empeño#Comma energía y creatividad en conseguir su objetivo. No temen los obstáculos#Comma más bien crecen ante ellos. En general son buenos#Comma idealistas e inteligentes. Pueden llegar a ser tercas en sus creencias#Comma pero siempre desde una fe y sinceridad absoluta. A un Leo le suelen gustar el lujo y el poder. Sus defectos pueden ser tan amplios como sus virtudes y un Leo excesivamente negativo puede ser una persona arrogante#Comma orgullosa y con muy mal genio. Son capaces de utilizar trucos y mentiras para desacreditar a sus enemigos. También pueden adoptar ciertos aires de superioridad y prepotencia.,zodiaco.aiml
0,NO,*,LEO,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ VIRGO,*,*,<set name="topic">VIRGO</set> Simboliza: La búsqueda de la perfección#Comma la crítica#Comma el análisis#Comma la lógica#Comma el sistema#Comma la laboriosidad#Comma el detalle#Comma las ocupaciones subalternas#Comma el proletariado#Comma el servicio#Comma la salud#Comma las artesanías#Comma la eficiencia#Comma las fábricas y los animales domésticos. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,VIRGO,OK#Comma Virgo#Comma el único signo representado por una mujer#Comma es un signo caracterizado por su precisión#Comma su convencionalidad#Comma su actitud reservada y su afán#Comma a veces hasta obsesión#Comma con la limpieza. Los Virgo suelen ser observadores y pacientes. Pueden parecer a veces fríos#Comma de hecho les cuesta hacer grandes amigos. El hecho que muchas de sus relaciones con otros resultan ser superficiales es porque en realidad los Virgo temen dar riendas a sus sentimientos y les falta tener seguridad en sus emociones y opiniones. Prefieren actuar con reservas y con una disposición agradable. Suelen ser discretos#Comma amables y divertidos con otras personas y pueden ayudar a resolver los problemas de terceros con una habilidad y sensatez que muchas veces les falta en sus propias relaciones personales. Los Virgo tienen encanto y dignidad hasta tal punto que a veces los varones pueden aparecer algo afeminados#Comma aunque no lo sean. Son metódicos#Comma estudiosos y les gusta la lógica. También les gusta aprender y son capaces de analizar las situaciones más complicadas. No obstante#Comma a veces son tan meticulosos que retrasan la conclusión de proyectos complicados. Son muy intuitivos y son capaces de ver todos los lados de un argumento#Comma lo que hace que les cuesta llegar a conclusiones firmes.,zodiaco.aiml
0,NO,*,VIRGO,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ LIBRA,*,*,<set name="topic">LIBRA</set> Simboliza: La justicia#Comma la equidad#Comma el equilibrio#Comma el principio complementario#Comma los acuerdos#Comma las relaciones#Comma la belleza#Comma la cultura artística#Comma la armonía#Comma el refinamiento#Comma el otoño#Comma la diplomacia y los contratos. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,LIBRA,OK#Comma Los Libra se encuentran entre los signos más civilizados del zodiaco. Tienen encanto#Comma elegancia y buen gusto#Comma son amables y pacíficos. Les gusta la belleza y la armonía y son capaces de ser imparciales ante conflictos. No obstante#Comma una vez que han llegado a una opinión sobre algo#Comma no les gusta que se les contradiga. Les gusta contar con el apoyo de los demás. Un Libra tiende a ser sensible a las necesidades de los demás y suele ser muy sociable. No soportan el conflicto y la crueldad y son muy diplomáticos ante los conflictos. Suelen buscar el consenso ante una situación conflictiva. Saben valorar los esfuerzos de los demás y les gusta vivir y trabajar en equipo. El lado negativo de un Libra es frívolo y es fácil que cambiar de opinión o de lealtades. No les gusta la rutina y muchas veces les falta la capacidad de enfrentarse a los demás. Les encanta el placer y esto les puede llevar a cometer ciertos excesos en su vida. Son muy curiosos#Comma lo que puede ser una virtud si lo invierten en descubrir nuevas cosas#Comma pero también un defecto si les lleva a meterse demasiado en la vida o los asuntos de los demás.,zodiaco.aiml
0,NO,*,LIBRA,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ ESCORPION,*,*,<set name="topic">ESCORPION</set> Simboliza: La transmutación#Comma la renovación#Comma el cambio#Comma lo misterioso#Comma las fuerzas ocultas#Comma la magia#Comma la muerte#Comma la destrucción y la regeneración#Comma las confrontaciones#Comma la lucha#Comma los retos#Comma los dramas pasionales#Comma las envidias#Comma las herencias#Comma los legados#Comma las donaciones#Comma las búsquedas difíciles#Comma la interiorización y el sueño. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,ESCORPION,OK#Comma El Escorpio es un signo intenso con una energía emocional única en todo el zodiaco. Aunque puedan aparecer tranquilos#Comma los Escorpio tienen una agresión y magnetismo interno escondidos dentro. Son afables#Comma buenos tertulianos#Comma reservados y cortés#Comma pero aunque parezcan estar algo retirados del centro de actividad#Comma en realidad están observando todo con su ojo crítico. El Escorpio es tremendamente poderoso y su carácter puede causar enormes beneficios o grandes riesgos para los demás. Su tenacidad y fuerza de voluntad son únicas pero#Comma sin embargo#Comma son muy sensibles y fácilmente afectados por las circunstancias que les rodean. Son emocionales y fácilmente heridos o aludidos. De hecho#Comma pueden perder totalmente el genio al percibir#Comma incluso erróneamente#Comma que alguien les ha insultado. No saben morderse la lengua y pueden ser muy críticos. Si un Escorpio logra utilizar su enorme energía de forma constructiva es un gran activo para la sociedad y se puede convertir en un gran líder. No obstante#Comma los Escorpio deben aprender a controlarse#Comma porque pueden llegar a ser demasiado críticos y resentidos con los demás. Son excelentes amigos de los que consideran merecen su respeto.,zodiaco.aiml
0,NO,*,ESCORPION,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ SAGITARIO,*,*,<set name="topic">SAGITARIO</set> Simboliza: Los viajes largos#Comma la filosofía#Comma las leyes#Comma la religión#Comma los altos cargos eclesiásticos#Comma la profecía#Comma la mente abstracta#Comma las aventuras#Comma el comercio con el extranjero#Comma la navegación intercontinental#Comma la vida al aire libre#Comma los ejercicios físicos#Comma las carreras de caballos#Comma la velocidad#Comma las apuestas#Comma los sabios#Comma los estudios superiores y la independencia. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,SAGITARIO,OK#Comma El Sagitario es uno de los signos más positivos del zodiaco. Son versátiles y les encanta la aventura y lo desconocido. Tienen la mente abierta a nuevas ideas y experiencias y mantienen una actitud optimista incluso cuando las cosas se les ponen difíciles. Son fiables#Comma honestos#Comma buenos#Comma sinceros y dispuestos a luchar por buenas causas#Comma cueste lo que cueste. Los Sagitario suelen creer en la ética y les gusta seguir los ritos de la religión#Comma de un partido político o de una organización. Esto les puede llevar a tener ciertas tendencias supersticiosas a veces. Les encanta abarcar nuevos proyectos y aprender sobre cosas nuevas. Son intuitivos y buenos organizadores y#Comma aunque son generosos#Comma también son muy cuidadosos#Comma lo que les convierte en buenos gestores de situaciones y proyectos. Algunos Sagitario tienen un gran genio que puede aparecer ante situaciones que para los demás carecen de importancia. También pecan de impaciencia cuando los demás no van al mismo paso que ellos. Son capaces de sacrificarse para realizar un objetivo. Esto hace que a veces son demasiado exigentes con los demás.,zodiaco.aiml
0,NO,*,SAGITARIO,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ CAPRICORNIO,*,*,<set name="topic">CAPRICORNIO</set> Simboliza: La política#Comma la tierra#Comma los lugares elevados#Comma las montañas#Comma las cimas#Comma los lugares aislados e inaccesibles#Comma las luchas#Comma los obstáculos e impedimentos#Comma la mala suerte#Comma los reveses de fortuna#Comma las carreras brillantes#Comma la decadencia#Comma el tiempo#Comma la noche#Comma los viejos#Comma las deformidades#Comma el invierno#Comma el frío#Comma las minas#Comma el deber cívico y las ambiciones profesionales. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,CAPRICORNIO,OK#Comma Un Capricornio es un de los signos del zodiaco más estables#Comma seguros y tranquilos. Son trabajadores#Comma responsables#Comma prácticos y dispuestos a persistir hasta sea necesario para conseguir su objetivo. Son fiables y muchas veces tienen el papel de terminar un proyecto iniciado por uno de los signos más pioneros. Les encanta la música. Un Capricornio exige mucho de sus empleados#Comma familiares y amigos#Comma pero solo porque se lo exige también a si mismo. Suelen ser personas justas. No se encuentran entre los signos del zodiaco más felices. Más bien tienden a veces hacia el melancolizo y pesimismo. Cuando un Capricornio sufre depresión debe buscar ayuda. De hecho#Comma un Capricornio debe siembre intentar mantener una estabilidad emocional a través de la meditación#Comma respiración o actividades que le ayudan a relajarse y no perder control de sus emociones.,zodiaco.aiml
0,NO,*,CAPRICORNIO,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ ACUARIO,*,*,<set name="topic">ACUARIO</set> Simboliza: La amistad#Comma la sed espiritual#Comma las fraternidades#Comma el amor universal#Comma el esfuerzo colectivo#Comma los sindicatos#Comma las revoluciones#Comma el altruismo#Comma el humanitarismo#Comma el progreso#Comma la tecnología#Comma la cibernética#Comma la aviación#Comma la electrónica la medicina alternativa#Comma la vibración#Comma el ritmo#Comma lo novedoso#Comma los inventos#Comma lo inconvencional#Comma la libertad#Comma las cámaras de representantes#Comma la democracia#Comma la solidaridad y la unión de los pueblos. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,ACUARIO,OK#Comma Los Acuario tienen una personalidad fuerte y atractiva. Hay dos tipos de Acuario: uno es tímido#Comma sensible#Comma y paciente. El otro tipo es exuberante#Comma vivo y puede llegar a esconder las profundidades de su personalidad debajo de un aire frívolo. Ambos tipos de Acuario tienen una fuerza de convicción y de la verdad muy fuerte y son tan honestos que saben cambiar sus opiniones si aparecen pruebas que muestran lo contrario de lo que pensaban antes. Los Acuario son capaces de ver los dos lados de un argumento por lo que son uno de los signos más tolerantes y sin prejuicios de todo el zodiaco. Están abiertos a la verdad y dispuestos a aprender de todos. Un Acuario es humano#Comma sincero#Comma refinado e idealista. Saben ser perseverantes y expresarse con razón#Comma moderación y#Comma a veces#Comma humor. Casi todos los Acuario son inteligentes#Comma claros y lógicos. Muchos son imaginativos y psíquicos. A veces sienten la necesidad de retirarse del mundo para meditar o pensar. Se niegan a seguir la multitud. A pesar de la personalidad abierta de los acuarios y de su deseo de ayudar a la humanidad#Comma no suelen hacer amigos con facilidad. No se entregan su alma con facilidad.,zodiaco.aiml
0,NO,*,ACUARIO,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
0,^ PISIS,*,*,<set name="topic">PISIS</set> Simboliza: Los océanos#Comma las cosas móviles#Comma variables#Comma cambiantes#Comma la hospitalidad#Comma la bebida#Comma el vicio#Comma el disimulo#Comma los engaños#Comma los hospitales#Comma las cárceles#Comma las casas de reposo#Comma los asilos#Comma la filantropía#Comma las instituciones piadosas los dispensarios#Comma las traiciones#Comma los suicidios#Comma el escapismo#Comma los trabajos aislados#Comma las ciencias ocultas#Comma las maniobras sediciosas#Comma el espionaje#Comma el camuflaje#Comma la hipocresía#Comma el martirio y el sacrificio. Quieres saber mas sobre tu símbolo?,zodiaco.aiml
0,SI,*,PISIS,OK#Comma Un Piscis tiene una personalidad tranquila#Comma paciente y amable. Son sensibles a los sentimientos de los demás y responden con simpatía y tacto al sufrimiento de los demás. Son muy queridos por los demás porque tienen un carácter afable#Comma cariñoso y amable#Comma y no suponen una amenaza para los que quieren tener puestos de autoridad o mayor popularidad. Suelen asumir su entorno y sus circunstancias y no suelen tomar la iniciativa para resolver problemas. Les preocupan más los problemas de otros que sus propios problemas. Los Piscis tienden a existir de forma emocional más que de forma racional#Comma de forma instintiva más que de forma intelectual. No les gusta sentirse confinados y no respetan las convenciones así por las buenas. Pero tampoco tienen la energía o la motivación para luchar contra el poder establecido. Los Piscis muchas veces se retiran hacia un mundo de sueños en el que sus capacidades pueden aportarles beneficios. Tienen una gran capacidad creativa artística.,zodiaco.aiml
0,NO,*,PISIS,OK#Comma DE QUE PLATICAMOS ENTONCES?<set name="topic"/>,zodiaco.aiml
